Tahun,Brand,Model,EngineSize,Jarak,Transmisi,Harga
2019,Toyota,Avanza,1.5,19195,Automatic,200000000
2019,Toyota,Avanza,1.5,45277,Automatic,197000000
2019,Toyota,Avanza,1.5,31173,Automatic,194000000
2019,Toyota,Avanza,1.5,22400,Automatic,190000000
2019,Toyota,Avanza,1.5,56000,Automatic,187000000
2019,Toyota,Avanza,1.5,36000,Automatic,185000000
2019,Toyota,Avanza,1.5,22400,Manual,167000000
2019,Toyota,Avanza,1.5,17345,Manual,160000000
2019,Toyota,Avanza,1.5,32363,Manual,160000000
2019,Toyota,Avanza,1.5,47142,Automatic,200790000
2019,Toyota,Avanza,1.5,335,Manual,201275000
2019,Toyota,Avanza,1.5,12877,Automatic,204185000
2019,Toyota,Avanza,1.5,5000,Manual,207500000
2019,Toyota,Avanza,1.5,50000,Automatic,200790000
2019,Toyota,Avanza,1.5,15000,Automatic,210500000
2020,Toyota,Avanza,1.5,5000,Manual,195000000
2021,Toyota,Avanza,1.5,3000,Automatic,288000000
2013,Daihatsu,Ayla,1,105000,Manual,77000000
2013,Daihatsu,Ayla,1,30000,Manual,85000000
2014,Daihatsu,Ayla,1,70000,Manual,89000000
2014,Daihatsu,Ayla,1,45900,Automatic,88000000
2014,Daihatsu,Ayla,1,71400,Manual,85000000
2014,Daihatsu,Ayla,1,71400,Manual,83000000
2014,Daihatsu,Ayla,1,102000,Manual,82000000
2014,Daihatsu,Ayla,1,91800,Automatic,78000000
2014,Daihatsu,Ayla,1,86700,Automatic,77000000
2014,Daihatsu,Ayla,1,147900,Manual,72000000
2014,Daihatsu,Ayla,1,23712,Manual,80000000
2014,Daihatsu,Ayla,1,40000,Automatic,85500000
2014,Daihatsu,Ayla,1,70000,Manual,83000000
2014,Daihatsu,Ayla,1,68000,Manual,83000000
2014,Daihatsu,Ayla,1,88000,Automatic,93000000
2014,Daihatsu,Ayla,1,90000,Manual,83650000
2014,Daihatsu,Ayla,1,45000,Manual,80000000
2014,Daihatsu,Ayla,1,40000,Manual,81000000
2014,Daihatsu,Ayla,1,85000,Automatic,88000000
2014,Daihatsu,Ayla,1,70000,Automatic,68000000
2014,Daihatsu,Ayla,1,75000,Manual,65000000
2014,Daihatsu,Ayla,1,35000,Manual,87500000
2015,Daihatsu,Ayla,1,66300,Manual,88000000
2015,Daihatsu,Ayla,1,92000,Manual,75000000
2015,Daihatsu,Ayla,1,40647,Manual,94000000
2015,Daihatsu,Ayla,1,37844,Manual,91100000
2015,Daihatsu,Ayla,1,45000,Manual,97000000
2015,Daihatsu,Ayla,1,40000,Manual,94500000
2015,Daihatsu,Ayla,1,40000,Manual,94000000
2015,Daihatsu,Ayla,1,40000,Manual,94000000
2015,Daihatsu,Ayla,1,40000,Manual,94000000
2015,Daihatsu,Ayla,1,40000,Manual,94000000
2015,Daihatsu,Ayla,1,40000,Manual,94000000
2015,Daihatsu,Ayla,1,52000,Automatic,88000000
2015,Daihatsu,Ayla,1,50000,Manual,85000000
2015,Daihatsu,Ayla,1,80000,Automatic,90000000
2015,Daihatsu,Ayla,1,140000,Manual,73000000
2015,Daihatsu,Ayla,1,25000,Manual,87000000
2015,Daihatsu,Ayla,1,70000,Automatic,84324300
2015,Daihatsu,Ayla,1,95000,Manual,85000000
2015,Daihatsu,Ayla,1,70000,Manual,83000000
2015,Daihatsu,Ayla,1,50000,Automatic,87500000
2015,Daihatsu,Ayla,1,70000,Manual,92000000
2015,Daihatsu,Ayla,1,40000,Manual,79500000
2015,Daihatsu,Ayla,1,130000,Manual,85000000
2016,Daihatsu,Ayla,1,78157,Automatic,99000000
2016,Daihatsu,Ayla,1,6761,Automatic,97000000
2016,Daihatsu,Ayla,1,66300,Automatic,95000000
2016,Daihatsu,Ayla,1,,Automatic,94000000
2016,Daihatsu,Ayla,1,,Automatic,92000000
2016,Daihatsu,Ayla,1,35957,Manual,87000000
2016,Daihatsu,Ayla,1,56100,Automatic,87000000
2016,Daihatsu,Ayla,1,30054,Automatic,85000000
2016,Daihatsu,Ayla,1,102000,Manual,80000000
2016,Daihatsu,Ayla,1,86700,Manual,79000000
2016,Daihatsu,Ayla,1,91800,Manual,75000000
2016,Daihatsu,Ayla,1,10953,Manual,89200000
2016,Daihatsu,Ayla,1,52187,Manual,87106000
2016,Daihatsu,Ayla,1,38955,Automatic,93896000
2016,Daihatsu,Ayla,1,15000,Manual,89200000
2016,Daihatsu,Ayla,1,15000,Manual,89200000
2016,Daihatsu,Ayla,1,15000,Manual,89200000
2016,Daihatsu,Ayla,1,15000,Manual,89200000
2016,Daihatsu,Ayla,1,15000,Manual,89200000
2016,Daihatsu,Ayla,1,15000,Manual,89200000
2016,Daihatsu,Ayla,1,15000,Manual,89200000
2016,Daihatsu,Ayla,1,15000,Manual,89200000
2016,Daihatsu,Ayla,1,15000,Manual,100000000
2016,Daihatsu,Ayla,1,25000,Manual,82500000
2016,Daihatsu,Ayla,1,15000,Manual,92000000
2016,Daihatsu,Ayla,1,55000,Manual,87106000
2016,Daihatsu,Ayla,1,40000,Automatic,93896000
2016,Daihatsu,Ayla,1,70000,Automatic,79000000
2016,Daihatsu,Ayla,1,55000,Manual,84000000
2016,Daihatsu,Ayla,1,30000,Manual,75000000
2016,Daihatsu,Ayla,1,30000,Manual,75000000
2016,Daihatsu,Ayla,1,73000,Manual,87000000
2016,Daihatsu,Ayla,1,49800,Manual,83000000
2016,Daihatsu,Ayla,1,135000,Automatic,103000000
2016,Daihatsu,Ayla,1,100000,Manual,70000000
2016,Daihatsu,Ayla,1,35000,Automatic,87000000
2016,Daihatsu,Ayla,1,160000,Manual,83000000
2016,Daihatsu,Ayla,1,55000,Manual,89000000
2016,Daihatsu,Ayla,1,55000,Manual,80000000
2016,Daihatsu,Ayla,1,80000,Automatic,80000000
2016,Daihatsu,Ayla,1,55000,Manual,89000000
2016,Daihatsu,Ayla,1,55000,Manual,89000000
2016,Daihatsu,Ayla,1,55000,Manual,89000000
2016,Daihatsu,Ayla,1,18268,Manual,85000000
2016,Daihatsu,Ayla,1,120000,Manual,89000000
2016,Daihatsu,Ayla,1,45000,Manual,85000000
2016,Daihatsu,Ayla,1,75000,Manual,80000000
2016,Daihatsu,Ayla,1,18268,Manual,82450000
2016,Daihatsu,Ayla,1,100000,Automatic,84000000
2016,Daihatsu,Ayla,1,30000,Manual,87106000
2016,Daihatsu,Ayla,1,20000,Manual,82450000
2016,Daihatsu,Ayla,1,30000,Manual,87000000
2016,Daihatsu,Ayla,1,30000,Manual,87000000
2016,Daihatsu,Ayla,1,30000,Manual,87000000
2016,Daihatsu,Ayla,1,20000,Manual,82000000
2016,Daihatsu,Ayla,1,20000,Manual,82000000
2016,Daihatsu,Ayla,1,20000,Manual,82450000
2016,Daihatsu,Ayla,1,55000,Manual,90986000
2016,Daihatsu,Ayla,1,52187,Manual,90986000
2016,Daihatsu,Ayla,1,55000,Manual,90986000
2016,Daihatsu,Ayla,1,55000,Manual,90986000
2016,Daihatsu,Ayla,1,20000,Manual,85000000
2016,Daihatsu,Ayla,1,55000,Manual,90000000
2016,Daihatsu,Ayla,1,40000,Automatic,93000000
2016,Daihatsu,Ayla,1,50000,Manual,86000000
2016,Daihatsu,Ayla,1,80000,Automatic,88500000
2016,Daihatsu,Ayla,1,55000,Manual,75000000
2016,Daihatsu,Ayla,1,25000,Manual,89000000
2016,Daihatsu,Ayla,1,120000,Automatic,88000000
2016,Daihatsu,Ayla,1,20000,Manual,75500000
2016,Daihatsu,Ayla,1,35000,Manual,87700000
2016,Daihatsu,Ayla,1,95000,Manual,76000000
2016,Daihatsu,Ayla,1,75000,Manual,85000000
2016,Daihatsu,Ayla,1,125000,Manual,79800000
2016,Daihatsu,Ayla,1,130000,Manual,79000000
2017,Daihatsu,Ayla,1,,Automatic,105000000
2017,Daihatsu,Ayla,1,20400,Manual,90000000
2017,Daihatsu,Ayla,1,112200,Automatic,85000000
2017,Daihatsu,Ayla,1,78665,Manual,95164000
2017,Daihatsu,Ayla,1,36824,Manual,92060000
2017,Daihatsu,Ayla,1,43038,Manual,90600000
2017,Daihatsu,Ayla,1,62544,Manual,93314000
2017,Daihatsu,Ayla,1,40000,Manual,95060000
2017,Daihatsu,Ayla,1,45000,Manual,93500000
2017,Daihatsu,Ayla,1,80000,Manual,98164000
2017,Daihatsu,Ayla,1,55000,Automatic,108000000
2017,Daihatsu,Ayla,1,65000,Manual,93314000
2017,Daihatsu,Ayla,1,80000,Manual,94000000
2017,Daihatsu,Ayla,1,80000,Manual,94000000
2017,Daihatsu,Ayla,1,80000,Manual,94000000
2017,Daihatsu,Ayla,1,80000,Manual,94000000
2017,Daihatsu,Ayla,1,80000,Manual,94000000
2017,Daihatsu,Ayla,1,40000,Manual,91000000
2017,Daihatsu,Ayla,1,40000,Manual,91000000
2017,Daihatsu,Ayla,1,40000,Manual,91000000
2017,Daihatsu,Ayla,1,40000,Manual,91000000
2017,Daihatsu,Ayla,1,40000,Manual,100000000
2017,Daihatsu,Ayla,1,80000,Manual,111356000
2017,Daihatsu,Ayla,1,80000,Manual,98000000
2017,Daihatsu,Ayla,1,80000,Manual,98000000
2017,Daihatsu,Ayla,1,80000,Manual,98000000
2017,Daihatsu,Ayla,1,80000,Manual,98000000
2017,Daihatsu,Ayla,1,20000,Manual,98000000
2017,Daihatsu,Ayla,1,62544,Manual,96200000
2017,Daihatsu,Ayla,1,80000,Manual,98164000
2017,Daihatsu,Ayla,1,78665,Manual,98164000
2017,Daihatsu,Ayla,1,80000,Manual,111356000
2017,Daihatsu,Ayla,1,62554,Manual,93314000
2017,Daihatsu,Ayla,1,55000,Manual,93314000
2017,Daihatsu,Ayla,1,62544,Manual,93314000
2017,Daihatsu,Ayla,1,20000,Manual,105000000
2017,Daihatsu,Ayla,1,71442,Automatic,90000000
2017,Daihatsu,Ayla,1,45000,Manual,85000000
2018,Daihatsu,Ayla,1,68207,Manual,97000000
2018,Daihatsu,Ayla,1,107100,Automatic,95000000
2018,Daihatsu,Ayla,1,61200,Manual,85000000
2018,Daihatsu,Ayla,1,25000,Manual,95000000
2018,Daihatsu,Ayla,1,65000,Automatic,108800000
2018,Daihatsu,Ayla,1,68000,Manual,88000000
2018,Daihatsu,Ayla,1,44000,Automatic,84000000
2018,Daihatsu,Ayla,1,45000,Automatic,122220000
2018,Daihatsu,Ayla,1,55000,Automatic,107000000
2019,Daihatsu,Ayla,1,38035,Manual,107000000
2019,Daihatsu,Ayla,1,55000,Manual,105000000
2019,Daihatsu,Ayla,1,56100,Manual,103000000
2019,Daihatsu,Ayla,1,,Manual,102000000
2019,Daihatsu,Ayla,1,97160,Manual,98000000
2019,Daihatsu,Ayla,1,40800,Manual,95000000
2019,Daihatsu,Ayla,1,86700,Manual,95000000
2019,Daihatsu,Ayla,1,,Manual,91000000
2019,Daihatsu,Ayla,1,76500,Manual,90000000
2019,Daihatsu,Ayla,1,308,Manual,89000000
2019,Daihatsu,Ayla,1,24416,Manual,102335000
2019,Daihatsu,Ayla,1,25000,Manual,102335000
2019,Daihatsu,Ayla,1,40000,Manual,107000000
2019,Daihatsu,Ayla,1,18000,Manual,112000000
2019,Daihatsu,Ayla,1,20000,Manual,115000000
2019,Daihatsu,Ayla,1,20000,Manual,115000000
2019,Daihatsu,Ayla,1,20000,Manual,115000000
2019,Daihatsu,Ayla,1,20000,Manual,115000000
2019,Daihatsu,Ayla,1,25000,Manual,90000000
2020,Daihatsu,Ayla,1,30600,Automatic,112000000
2020,Daihatsu,Ayla,1,81600,Manual,81000000
2021,Daihatsu,Ayla,1,5000,Manual,99500000
2021,Daihatsu,Ayla,1,11000,Manual,85000000
2021,Daihatsu,Ayla,1,5000,Automatic,125906000
2021,Daihatsu,Ayla,1,5000,Automatic,125906000
2021,Daihatsu,Ayla,1,5000,Automatic,125906000
2021,Daihatsu,Ayla,1,3681,Automatic,125906000
2021,Daihatsu,Ayla,1,5000,Manual,125000000
2017,Daihatsu,Ayla,1.2,40000,Manual,115000000
2017,Daihatsu,Ayla,1.2,40800,Manual,115000000
2017,Daihatsu,Ayla,1.2,81600,Manual,110000000
2017,Daihatsu,Ayla,1.2,,Automatic,109000000
2017,Daihatsu,Ayla,1.2,15300,Automatic,109000000
2017,Daihatsu,Ayla,1.2,86700,Automatic,109000000
2017,Daihatsu,Ayla,1.2,35000,Manual,105000000
2017,Daihatsu,Ayla,1.2,40800,Manual,103000000
2017,Daihatsu,Ayla,1.2,81600,Manual,102000000
2017,Daihatsu,Ayla,1.2,35700,Manual,100000000
2017,Daihatsu,Ayla,1.2,60000,Manual,100000000
2017,Daihatsu,Ayla,1.2,40800,Automatic,96000000
2017,Daihatsu,Ayla,1.2,79984,Manual,111356000
2017,Daihatsu,Ayla,1.2,38029,Automatic,117300000
2017,Daihatsu,Ayla,1.2,80000,Manual,111356000
2017,Daihatsu,Ayla,1.2,40000,Automatic,121000000
2017,Daihatsu,Ayla,1.2,50000,Manual,107000000
2017,Daihatsu,Ayla,1.2,44000,Manual,98000000
2017,Daihatsu,Ayla,1.2,79984,Manual,114800000
2017,Daihatsu,Ayla,1.2,80000,Manual,111356000
2017,Daihatsu,Ayla,1.2,12526,Manual,108834000
2017,Daihatsu,Ayla,1.2,15000,Manual,108834000
2017,Daihatsu,Ayla,1.2,15000,Manual,112200000
2017,Daihatsu,Ayla,1.2,15000,Manual,108000000
2017,Daihatsu,Ayla,1.2,15000,Manual,109000000
2017,Daihatsu,Ayla,1.2,45000,Manual,108000000
2017,Daihatsu,Ayla,1.2,45000,Manual,105000000
2017,Daihatsu,Ayla,1.2,35000,Manual,100000000
2017,Daihatsu,Ayla,1.2,30000,Manual,105000000
2017,Daihatsu,Ayla,1.2,75000,Automatic,111000000
2017,Daihatsu,Ayla,1.2,80000,Automatic,110000000
2018,Daihatsu,Ayla,1.2,25973,Automatic,120000000
2018,Daihatsu,Ayla,1.2,33543,Automatic,119000000
2018,Daihatsu,Ayla,1.2,30600,Manual,110000000
2018,Daihatsu,Ayla,1.2,40800,Automatic,105000000
2018,Daihatsu,Ayla,1.2,53039,Manual,107670000
2018,Daihatsu,Ayla,1.2,55000,Manual,111000000
2018,Daihatsu,Ayla,1.2,15000,Manual,109500000
2018,Daihatsu,Ayla,1.2,19000,Automatic,118000000
2018,Daihatsu,Ayla,1.2,53039,Manual,103670000
2018,Daihatsu,Ayla,1.2,45000,Automatic,122000000
2018,Daihatsu,Ayla,1.2,53100,Manual,104000000
2018,Daihatsu,Ayla,1.2,30000,Automatic,110000000
2018,Daihatsu,Ayla,1.2,40000,Manual,115000000
2018,Daihatsu,Ayla,1.2,45000,Automatic,122000000
2018,Daihatsu,Ayla,1.2,45000,Automatic,122000000
2018,Daihatsu,Ayla,1.2,26787,Automatic,123675000
2018,Daihatsu,Ayla,1.2,45000,Automatic,122220000
2018,Daihatsu,Ayla,1.2,30000,Automatic,123000000
2018,Daihatsu,Ayla,1.2,40000,Automatic,122000000
2018,Daihatsu,Ayla,1.2,5000,Manual,125000000
2018,Daihatsu,Ayla,1.2,25000,Automatic,111500000
2018,Daihatsu,Ayla,1.2,50000,Automatic,109000000
2018,Daihatsu,Ayla,1.2,20000,Automatic,113500000
2019,Daihatsu,Ayla,1.2,13141,Automatic,122000000
2019,Daihatsu,Ayla,1.2,31006,Automatic,121000000
2019,Daihatsu,Ayla,1.2,11233,Manual,115000000
2019,Daihatsu,Ayla,1.2,,Manual,109000000
2019,Daihatsu,Ayla,1.2,45900,Manual,98000000
2019,Daihatsu,Ayla,1.2,18111,Manual,114900000
2019,Daihatsu,Ayla,1.2,60197,Manual,109460000
2019,Daihatsu,Ayla,1.2,1693,Manual,113430000
2019,Daihatsu,Ayla,1.2,29971,Manual,116700000
2019,Daihatsu,Ayla,1.2,30000,Manual,109000000
2019,Daihatsu,Ayla,1.2,20000,Manual,118500000
2019,Daihatsu,Ayla,1.2,65000,Manual,112460000
2019,Daihatsu,Ayla,1.2,25000,Manual,117500000
2019,Daihatsu,Ayla,1.2,30000,Manual,121000000
2019,Daihatsu,Ayla,1.2,15000,Automatic,130000000
2019,Daihatsu,Ayla,1.2,30000,Automatic,130000000
2019,Daihatsu,Ayla,1.2,20000,Manual,113430000
2019,Daihatsu,Ayla,1.2,40000,Manual,80000000
2019,Daihatsu,Ayla,1.2,65000,Manual,114460000
2019,Daihatsu,Ayla,1.2,65000,Manual,114460000
2019,Daihatsu,Ayla,1.2,35000,Automatic,125000000
2019,Daihatsu,Ayla,1.2,15000,Manual,125000000
2019,Daihatsu,Ayla,1.2,65000,Manual,110000000
2020,Daihatsu,Ayla,1.2,40800,Manual,125000000
2020,Daihatsu,Ayla,1.2,40800,Manual,125000000
2020,Daihatsu,Ayla,1.2,30600,Manual,120000000
2020,Daihatsu,Ayla,1.2,11778,Manual,122200000
2020,Daihatsu,Ayla,1.2,9976,Manual,129400000
2020,Daihatsu,Ayla,1.2,12666,Automatic,136700000
2020,Daihatsu,Ayla,1.2,15000,Manual,126000000
2020,Daihatsu,Ayla,1.2,10000,Manual,133500000
2020,Daihatsu,Ayla,1.2,15000,Automatic,141000000
2020,Daihatsu,Ayla,1.2,15000,Manual,123000000
2020,Daihatsu,Ayla,1.2,10000,Manual,130000000
2020,Daihatsu,Ayla,1.2,35000,Manual,109000000
2020,Daihatsu,Ayla,1.2,15000,Manual,118000000
2021,Daihatsu,Ayla,1.2,123,Manual,130000000
2021,Daihatsu,Ayla,1.2,6412,Automatic,127000000
2014,Honda,Brio,1.2,7936,Automatic,115000000
2014,Honda,Brio,1.2,81600,Automatic,109000000
2014,Honda,Brio,1.2,80000,Manual,105000000
2014,Honda,Brio,1.2,81600,Manual,105000000
2014,Honda,Brio,1.2,71400,Manual,92000000
2014,Honda,Brio,1.2,56100,Automatic,90000000
2014,Honda,Brio,1.2,69107,Manual,99536000
2014,Honda,Brio,1.2,35000,Manual,105000000
2014,Honda,Brio,1.2,70000,Manual,105536000
2014,Honda,Brio,1.2,41000,Automatic,115000000
2014,Honda,Brio,1.2,76000,Automatic,115000000
2014,Honda,Brio,1.2,94000,Manual,90000000
2014,Honda,Brio,1.2,68000,Manual,97000000
2014,Honda,Brio,1.2,70000,Manual,105536000
2014,Honda,Brio,1.2,69107,Manual,104800000
2015,Honda,Brio,1.2,31000,Automatic,115000000
2015,Honda,Brio,1.2,15300,Manual,113000000
2015,Honda,Brio,1.2,112200,Automatic,110000000
2015,Honda,Brio,1.2,42000,Automatic,105000000
2015,Honda,Brio,1.2,48791,Automatic,122700000
2015,Honda,Brio,1.2,43918,Automatic,121200000
2015,Honda,Brio,1.2,50000,Automatic,126500000
2015,Honda,Brio,1.2,105000,Manual,110000000
2015,Honda,Brio,1.2,80000,Manual,105000000
2015,Honda,Brio,1.2,40000,Automatic,125000000
2015,Honda,Brio,1.2,85000,Manual,115000000
2015,Honda,Brio,1.2,70000,Automatic,125000000
2015,Honda,Brio,1.2,70000,Automatic,125000000
2016,Honda,Brio,1.2,63432,Automatic,146000000
2016,Honda,Brio,1.2,53495,Automatic,143000000
2016,Honda,Brio,1.2,66300,Automatic,141000000
2016,Honda,Brio,1.2,66801,Automatic,134000000
2016,Honda,Brio,1.2,51000,Automatic,132000000
2016,Honda,Brio,1.2,71400,Automatic,131000000
2016,Honda,Brio,1.2,40800,Automatic,130000000
2016,Honda,Brio,1.2,91800,Automatic,128000000
2016,Honda,Brio,1.2,75062,Automatic,127000000
2016,Honda,Brio,1.2,21592,Automatic,126000000
2016,Honda,Brio,1.2,45900,Automatic,125000000
2016,Honda,Brio,1.2,48000,Automatic,125000000
2016,Honda,Brio,1.2,51000,Manual,125000000
2016,Honda,Brio,1.2,72232,Manual,124000000
2016,Honda,Brio,1.2,61200,Automatic,117000000
2016,Honda,Brio,1.2,76500,Manual,117000000
2016,Honda,Brio,1.2,45900,Manual,108000000
2016,Honda,Brio,1.2,38163,Manual,123876000
2016,Honda,Brio,1.2,68962,Manual,118800000
2016,Honda,Brio,1.2,53568,Manual,118300000
2016,Honda,Brio,1.2,22994,Manual,123100000
2016,Honda,Brio,1.2,76519,Manual,116885000
2016,Honda,Brio,1.2,63432,Automatic,138710000
2016,Honda,Brio,1.2,80579,Automatic,140650000
2016,Honda,Brio,1.2,51479,Manual,117855000
2016,Honda,Brio,1.2,55000,Manual,135000000
2016,Honda,Brio,1.2,70000,Manual,122500000
2016,Honda,Brio,1.2,40000,Manual,126876000
2016,Honda,Brio,1.2,80000,Automatic,120500000
2016,Honda,Brio,1.2,55000,Manual,122000000
2016,Honda,Brio,1.2,25000,Manual,127000000
2016,Honda,Brio,1.2,25000,Automatic,135000000
2016,Honda,Brio,1.2,33000,Automatic,125000000
2016,Honda,Brio,1.2,65000,Automatic,138710000
2016,Honda,Brio,1.2,120000,Manual,109500000
2016,Honda,Brio,1.2,25000,Automatic,128500000
2016,Honda,Brio,1.2,25000,Automatic,128500000
2016,Honda,Brio,1.2,25000,Automatic,129900000
2016,Honda,Brio,1.2,25000,Automatic,128500000
2016,Honda,Brio,1.2,15000,Automatic,128525000
2016,Honda,Brio,1.2,55000,Manual,117855000
2016,Honda,Brio,1.2,85000,Automatic,140650000
2016,Honda,Brio,1.2,25000,Manual,123100000
2016,Honda,Brio,1.2,80000,Manual,116885000
2016,Honda,Brio,1.2,70000,Manual,118800000
2016,Honda,Brio,1.2,40000,Manual,126876000
2016,Honda,Brio,1.2,55000,Manual,118300000
2016,Honda,Brio,1.2,80000,Manual,116885000
2016,Honda,Brio,1.2,130000,Manual,115000000
2016,Honda,Brio,1.2,25000,Manual,109500000
2016,Honda,Brio,1.2,25000,Manual,109500000
2016,Honda,Brio,1.2,40000,Manual,120000000
2017,Honda,Brio,1.2,35700,Automatic,138000000
2017,Honda,Brio,1.2,30015,Automatic,136000000
2017,Honda,Brio,1.2,32203,Automatic,135000000
2017,Honda,Brio,1.2,40000,Automatic,135000000
2017,Honda,Brio,1.2,44000,Automatic,135000000
2017,Honda,Brio,1.2,65974,Automatic,133000000
2017,Honda,Brio,1.2,3245,Automatic,131000000
2017,Honda,Brio,1.2,23000,Manual,131000000
2017,Honda,Brio,1.2,25500,Automatic,131000000
2017,Honda,Brio,1.2,67065,Automatic,130000000
2017,Honda,Brio,1.2,35700,Automatic,129000000
2017,Honda,Brio,1.2,35783,Automatic,129000000
2017,Honda,Brio,1.2,35700,Automatic,128000000
2017,Honda,Brio,1.2,15300,Manual,125000000
2017,Honda,Brio,1.2,30600,Manual,125000000
2017,Honda,Brio,1.2,30600,Automatic,125000000
2017,Honda,Brio,1.2,38000,Automatic,124000000
2017,Honda,Brio,1.2,80000,Automatic,123000000
2017,Honda,Brio,1.2,51089,Manual,121000000
2017,Honda,Brio,1.2,25900,Manual,120000000
2017,Honda,Brio,1.2,61200,Manual,117000000
2017,Honda,Brio,1.2,40800,Manual,110000000
2017,Honda,Brio,1.2,25565,Manual,119996000
2017,Honda,Brio,1.2,62767,Manual,128435000
2017,Honda,Brio,1.2,51089,Manual,109370000
2017,Honda,Brio,1.2,61322,Manual,123900000
2017,Honda,Brio,1.2,82673,Automatic,131435000
2017,Honda,Brio,1.2,32649,Manual,125600000
2017,Honda,Brio,1.2,34232,Manual,122200000
2017,Honda,Brio,1.2,25602,Automatic,133666000
2017,Honda,Brio,1.2,68429,Manual,120086000
2017,Honda,Brio,1.2,37903,Automatic,145900000
2017,Honda,Brio,1.2,43449,Automatic,130950000
2017,Honda,Brio,1.2,26233,Manual,134345000
2017,Honda,Brio,1.2,55000,Manual,121000000
2017,Honda,Brio,1.2,45000,Automatic,135000000
2017,Honda,Brio,1.2,85000,Automatic,135500000
2017,Honda,Brio,1.2,65000,Manual,127800000
2017,Honda,Brio,1.2,35000,Automatic,139000000
2017,Honda,Brio,1.2,30000,Manual,134345000
2017,Honda,Brio,1.2,44000,Automatic,132000000
2017,Honda,Brio,1.2,58000,Automatic,140000800
2017,Honda,Brio,1.2,30000,Manual,122996000
2017,Honda,Brio,1.2,35000,Manual,129500000
2017,Honda,Brio,1.2,65000,Manual,131435000
2017,Honda,Brio,1.2,40000,Automatic,150500000
2017,Honda,Brio,1.2,35000,Manual,126000000
2017,Honda,Brio,1.2,30000,Automatic,133666000
2017,Honda,Brio,1.2,55000,Manual,117370000
2017,Honda,Brio,1.2,57000,Automatic,128000000
2017,Honda,Brio,1.2,45000,Automatic,135000000
2017,Honda,Brio,1.2,25000,Manual,119900000
2017,Honda,Brio,1.2,25000,Manual,119996000
2017,Honda,Brio,1.2,30000,Manual,122996000
2017,Honda,Brio,1.2,35000,Manual,125600000
2017,Honda,Brio,1.2,65000,Manual,123900000
2017,Honda,Brio,1.2,55000,Manual,117370000
2017,Honda,Brio,1.2,65000,Manual,131435000
2017,Honda,Brio,1.2,25562,Manual,121300000
2017,Honda,Brio,1.2,68429,Manual,119800000
2017,Honda,Brio,1.2,62767,Manual,130000000
2017,Honda,Brio,1.2,85000,Manual,131435000
2017,Honda,Brio,1.2,35000,Automatic,156000000
2017,Honda,Brio,1.2,85000,Automatic,131435000
2017,Honda,Brio,1.2,40000,Manual,118000000
2017,Honda,Brio,1.2,30000,Manual,117496000
2017,Honda,Brio,1.2,50000,Manual,145000000
2017,Honda,Brio,1.2,70000,Manual,116086000
2017,Honda,Brio,1.2,30000,Manual,117496000
2018,Honda,Brio,1.2,56025,Automatic,173000000
2018,Honda,Brio,1.2,25500,Automatic,155000000
2018,Honda,Brio,1.2,31923,Automatic,148000000
2018,Honda,Brio,1.2,21044,Automatic,147000000
2018,Honda,Brio,1.2,35700,Automatic,143000000
2018,Honda,Brio,1.2,18000,Automatic,140000000
2018,Honda,Brio,1.2,2416,Automatic,138000000
2018,Honda,Brio,1.2,25500,Manual,137000000
2018,Honda,Brio,1.2,20000,Automatic,135000000
2018,Honda,Brio,1.2,30600,Manual,130000000
2018,Honda,Brio,1.2,50000,Automatic,130000000
